view_id,domain,metric,protocol,horizon,full_status,full_eligibility,view_status,view_eligibility,queries
V04,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,not_applicable,False,2
V04,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,2
V04,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,None,unknown,None,3
V04,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,None,unknown,None,3
V04,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,unknown,None,unknown,None,1
V04,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,unknown,None,unknown,None,1
V04,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,unknown,True,1
V04,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,unknown,True,1
V04,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,True,unknown,True,3
V04,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,True,unknown,True,3
V04,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,point,True,4
V04,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,point,True,4
V04,SAVED_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,50
V04,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,24
V04,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,24
V04,SAVED_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,50
V04,SAVED_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,188
V04,SAVED_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,50
V04,SAVED_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,50
V04,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,26
V04,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,26
V04,SAVED_LIVE,RIR,legacy_v2,1,point,True,point,True,8
V04,SAVED_LIVE,RIR,chain_v1,1,point,True,point,True,8
V04,SAVED_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V04,SAVED_LIVE,RIR,legacy_v2,3,point,True,point,True,8
V04,SAVED_LIVE,RIR,chain_v1,3,point,True,point,True,8
V04,SAVED_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V04,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,point,True,point,True,6
V04,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,bounded,True,bounded,True,1
V05,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,990
V05,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,990
V05,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,990
V05,HISTORICAL_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,990
V05,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,929
V05,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,929
V05,HISTORICAL_LIVE,Provenance,recorded_origin_prediction,None,point,True,point,True,6495
V05,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,point,True,360
V05,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,1599
V05,HISTORICAL_LIVE,RIR,legacy_v2,1,point,True,point,True,26
V05,HISTORICAL_LIVE,RIR,chain_v1,1,point,True,point,True,26
V05,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,26
V05,HISTORICAL_LIVE,RIR,legacy_v2,3,point,True,point,True,26
V05,HISTORICAL_LIVE,RIR,chain_v1,3,point,True,point,True,27
V05,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,27
V05,HISTORICAL_LIVE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,64
V05,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,not_applicable,False,64
V05,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,64
V05,HISTORICAL_LIVE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,64
V05,HISTORICAL_LIVE,RIR,chain_v1,3,not_applicable,False,not_applicable,False,63
V05,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,63
V05,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,unknown,True,unknown,True,25
V05,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,unknown,True,unknown,True,20
V05,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,point,True,41
V05,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,point,True,36
V05,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,point,True,593
V05,HISTORICAL_LIVE,CI,precise_control_semantics,None,unknown,None,unknown,None,304
V05,HISTORICAL_LIVE,CI,precise_control_semantics,None,not_applicable,False,not_applicable,False,506
V05,HISTORICAL_LIVE,CI,legacy_object_ablation,None,not_applicable,False,not_applicable,False,217
V05,HISTORICAL_LIVE,HIAA_run,scheduled,None,point,True,point,True,6
V05,HISTORICAL_LIVE,HIAA_run,valid_only,None,point,True,point,True,5
V05,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,point,True,6
V05,HISTORICAL_LIVE,HIAA_run,valid_only,None,not_applicable,False,not_applicable,False,1
V05,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,12
V05,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,12
V05,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,12
V05,T18_FAKE_REFERENCE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,12
V05,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,point,True,56
V05,T18_FAKE_REFERENCE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,15
V05,T18_FAKE_REFERENCE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,15
V05,T18_FAKE_REFERENCE,Provenance,recorded_origin_prediction,None,point,True,point,True,181
V05,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,point,True,3
V05,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,point,True,8
V05,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V05,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,point,True,3
V05,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,point,True,8
V05,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V05,T18_FAKE_REFERENCE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,5
V05,T18_FAKE_REFERENCE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,5
V05,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,57
V05,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,57
V05,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,57
V05,T18_SCRIPTED,failure_taxonomy,recorded_failure_types,None,point,True,point,True,57
V05,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,point,True,249
V05,T18_SCRIPTED,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,68
V05,T18_SCRIPTED,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,68
V05,T18_SCRIPTED,Provenance,recorded_origin_prediction,None,point,True,point,True,796
V05,T18_SCRIPTED,RIR,legacy_v2,1,point,True,point,True,22
V05,T18_SCRIPTED,RIR,chain_v1,1,point,True,point,True,36
V05,T18_SCRIPTED,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,36
V05,T18_SCRIPTED,RIR,legacy_v2,3,point,True,point,True,11
V05,T18_SCRIPTED,RIR,chain_v1,3,point,True,point,True,18
V05,T18_SCRIPTED,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,18
V05,T18_SCRIPTED,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,14
V05,T18_SCRIPTED,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,7
V05,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,36
V05,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,27
V05,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,14
V05,CONTROLLED_CONSTRUCT,failure_taxonomy,recorded_failure_types,None,point,True,point,True,36
V05,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,point,True,99
V05,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,27
V05,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,27
V05,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,9
V05,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,22
V05,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,point,True,point,True,2
V05,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,point,True,point,True,2
V05,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,2
V05,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,point,True,point,True,2
V05,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,point,True,point,True,2
V05,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,2
V05,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,1
V05,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,not_applicable,False,not_applicable,False,2
V05,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,2
V05,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,1
V05,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,not_applicable,False,2
V05,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,2
V05,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,None,unknown,None,3
V05,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,None,unknown,None,3
V05,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,unknown,None,unknown,None,1
V05,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,unknown,None,unknown,None,1
V05,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,point,True,5
V05,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,point,True,5
V05,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,True,unknown,True,3
V05,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,True,unknown,True,3
V05,SAVED_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,50
V05,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,24
V05,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,24
V05,SAVED_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,50
V05,SAVED_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,188
V05,SAVED_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,50
V05,SAVED_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,50
V05,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,26
V05,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,26
V05,SAVED_LIVE,RIR,legacy_v2,1,point,True,point,True,8
V05,SAVED_LIVE,RIR,chain_v1,1,point,True,point,True,8
V05,SAVED_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V05,SAVED_LIVE,RIR,legacy_v2,3,point,True,point,True,8
V05,SAVED_LIVE,RIR,chain_v1,3,point,True,point,True,8
V05,SAVED_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V05,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,point,True,point,True,6
V05,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,bounded,True,bounded,True,1
V06,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,457
V06,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,430
V06,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,300
V06,HISTORICAL_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,990
V06,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,929
V06,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,929
V06,HISTORICAL_LIVE,Provenance,recorded_origin_prediction,None,point,True,point,True,6495
V06,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,point,True,360
V06,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,560
V06,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,690
V06,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,339
V06,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,533
V06,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,1260
V06,HISTORICAL_LIVE,RIR,legacy_v2,1,point,True,unknown,None,26
V06,HISTORICAL_LIVE,RIR,chain_v1,1,point,True,unknown,None,26
V06,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,26
V06,HISTORICAL_LIVE,RIR,legacy_v2,3,point,True,unknown,None,26
V06,HISTORICAL_LIVE,RIR,chain_v1,3,point,True,unknown,None,27
V06,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,27
V06,HISTORICAL_LIVE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,64
V06,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,not_applicable,False,63
V06,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,63
V06,HISTORICAL_LIVE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,64
V06,HISTORICAL_LIVE,RIR,chain_v1,3,not_applicable,False,not_applicable,False,63
V06,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,63
V06,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,unknown,None,1
V06,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,unknown,None,1
V06,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,unknown,True,unknown,True,25
V06,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,unknown,True,unknown,True,20
V06,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,point,True,33
V06,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,point,True,28
V06,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,unknown,True,8
V06,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,unknown,True,8
V06,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,point,True,593
V06,HISTORICAL_LIVE,CI,precise_control_semantics,None,unknown,None,unknown,None,304
V06,HISTORICAL_LIVE,CI,precise_control_semantics,None,not_applicable,False,not_applicable,False,506
V06,HISTORICAL_LIVE,CI,legacy_object_ablation,None,not_applicable,False,not_applicable,False,217
V06,HISTORICAL_LIVE,HIAA_run,scheduled,None,point,True,point,True,6
V06,HISTORICAL_LIVE,HIAA_run,valid_only,None,point,True,point,True,5
V06,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,bounded,True,5
V06,HISTORICAL_LIVE,HIAA_run,valid_only,None,not_applicable,False,not_applicable,False,1
V06,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,point,True,1
V06,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,8
V06,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,7
V06,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,7
V06,T18_FAKE_REFERENCE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,12
V06,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,34
V06,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,point,True,22
V06,T18_FAKE_REFERENCE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,15
V06,T18_FAKE_REFERENCE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,15
V06,T18_FAKE_REFERENCE,Provenance,recorded_origin_prediction,None,point,True,point,True,181
V06,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,unknown,None,3
V06,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,unknown,None,8
V06,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V06,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,unknown,None,3
V06,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,unknown,None,8
V06,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V06,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,5
V06,T18_FAKE_REFERENCE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,5
V06,T18_FAKE_REFERENCE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,5
V06,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,5
V06,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,4
V06,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,39
V06,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,43
V06,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,18
V06,T18_SCRIPTED,failure_taxonomy,recorded_failure_types,None,point,True,point,True,57
V06,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,163
V06,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,point,True,86
V06,T18_SCRIPTED,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,68
V06,T18_SCRIPTED,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,68
V06,T18_SCRIPTED,Provenance,recorded_origin_prediction,None,point,True,point,True,796
V06,T18_SCRIPTED,RIR,legacy_v2,1,point,True,unknown,None,22
V06,T18_SCRIPTED,RIR,chain_v1,1,point,True,unknown,None,36
V06,T18_SCRIPTED,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,36
V06,T18_SCRIPTED,RIR,legacy_v2,3,point,True,unknown,None,11
V06,T18_SCRIPTED,RIR,chain_v1,3,point,True,unknown,None,18
V06,T18_SCRIPTED,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,18
V06,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,39
V06,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,14
V06,T18_SCRIPTED,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,14
V06,T18_SCRIPTED,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,7
V06,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,18
V06,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,32
V06,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,27
V06,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,14
V06,CONTROLLED_CONSTRUCT,failure_taxonomy,recorded_failure_types,None,point,True,point,True,36
V06,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,83
V06,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,27
V06,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,27
V06,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,9
V06,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,15
V06,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,point,True,16
V06,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,7
V06,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,point,True,unknown,None,2
V06,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,point,True,unknown,None,2
V06,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,2
V06,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,point,True,unknown,None,2
V06,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,point,True,unknown,None,2
V06,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,2
V06,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,not_applicable,False,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,not_applicable,False,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,not_applicable,False,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,not_applicable,False,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,unknown,None,1
V06,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,4
V06,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,None,unknown,None,3
V06,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,None,unknown,None,3
V06,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,unknown,None,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,not_applicable,False,not_applicable,False,1
V06,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,1
V06,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,unknown,None,unknown,None,1
V06,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,not_applicable,False,1
V06,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,1
V06,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,point,True,5
V06,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,point,True,point,True,5
V06,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,True,unknown,True,3
V06,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,True,unknown,True,3
V06,SAVED_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,50
V06,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,24
V06,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,24
V06,SAVED_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,50
V06,SAVED_LIVE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,188
V06,SAVED_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,50
V06,SAVED_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,50
V06,SAVED_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,unknown,True,26
V06,SAVED_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,unknown,True,26
V06,SAVED_LIVE,RIR,legacy_v2,1,point,True,unknown,None,8
V06,SAVED_LIVE,RIR,chain_v1,1,point,True,unknown,None,8
V06,SAVED_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V06,SAVED_LIVE,RIR,legacy_v2,3,point,True,unknown,None,8
V06,SAVED_LIVE,RIR,chain_v1,3,point,True,unknown,None,8
V06,SAVED_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V06,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,point,True,point,True,6
V06,FINITE_CONSTRUCT,HIAA_pot_declared,declared_finite_v1,None,bounded,True,bounded,True,1
V07,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,375
V07,HISTORICAL_LIVE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,990
V07,HISTORICAL_LIVE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,990
V07,HISTORICAL_LIVE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,990
V07,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,929
V07,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,929
V07,HISTORICAL_LIVE,Provenance,recorded_origin_prediction,None,point,True,point,True,6495
V07,HISTORICAL_LIVE,HIAA_Y,scheduled_receipted_selector,None,point,True,point,True,360
V07,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,point,True,257
V07,HISTORICAL_LIVE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,615
V07,HISTORICAL_LIVE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,1342
V07,HISTORICAL_LIVE,RIR,legacy_v2,1,point,True,unknown,True,26
V07,HISTORICAL_LIVE,RIR,chain_v1,1,point,True,unknown,True,26
V07,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,26
V07,HISTORICAL_LIVE,RIR,legacy_v2,3,point,True,unknown,True,26
V07,HISTORICAL_LIVE,RIR,chain_v1,3,point,True,unknown,True,27
V07,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,27
V07,HISTORICAL_LIVE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,64
V07,HISTORICAL_LIVE,RIR,chain_v1,1,not_applicable,False,not_applicable,False,64
V07,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,64
V07,HISTORICAL_LIVE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,64
V07,HISTORICAL_LIVE,RIR,chain_v1,3,not_applicable,False,not_applicable,False,63
V07,HISTORICAL_LIVE,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,63
V07,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,unknown,True,unknown,True,25
