split,family_id,mechanism,metric,policy,budget,observations,oracle_point,oracle_unknown,oracle_not_applicable,point,bounded,unknown,not_applicable,error,infeasible,answered_oracle_point,correct_point,wrong_point,wrong_safe,full_comparable,full_agree,full_point_comparable,full_point_agree,feasible,charged_total_bytes,initial_bytes,visible_json_bytes,acquired_channels,evidence_fields,evidence_events,correct_point_coverage,wrong_point_rate,selective_error_rate,wrong_safe_rate,point_coverage,unknown_rate,bounded_rate,not_applicable_rate,error_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate,full_state_agreement,full_point_agreement,mean_charged_bytes_feasible,mean_initial_bytes,mean_visible_json_bytes,mean_acquired_channels,mean_evidence_fields,mean_evidence_events,query_count,unit_count,averaged_query_conditions
development,D06_revoked_cache,failure_stress,ALL,metric_static,72267,12.0,8.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,12.0,3.0,2.0,2.0,3.0,198363.0,784236.0,30191.0,96.0,620.0,12.0,0.25,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.25,1.0,66121.0,65353.0,2515.9166666666665,8.0,51.666666666666664,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,metric_static,73290,12.0,8.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,12.0,12.0,8.0,8.0,12.0,857964.0,784236.0,30191.0,96.0,620.0,12.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,71497.0,65353.0,2515.9166666666665,8.0,51.666666666666664,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,metric_static,76363,12.0,8.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,12.0,12.0,8.0,8.0,12.0,877420.0,784236.0,30816.0,100.0,635.0,12.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,73118.33333333333,65353.0,2568.0,8.333333333333334,52.916666666666664,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,784236.0,27078.0,90.0,552.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,39499,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,784236.0,27078.0,90.0,552.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,50761,12.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,124635.0,784236.0,27078.0,90.0,552.0,12.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.08333333333333333,,41545.0,65353.0,2256.5,7.5,46.0,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,58954,12.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,155355.0,784236.0,28394.0,93.0,587.0,12.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.08333333333333333,,51785.0,65353.0,2366.1666666666665,7.75,48.916666666666664,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,62026,12.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,186075.0,784236.0,29487.0,96.0,615.0,12.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.08333333333333333,,62025.0,65353.0,2457.25,8.0,51.25,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,66121,12.0,8.0,4.0,0.0,0.6666666666666666,0.0,2.333333333333333,0.0,0.0,9.0,0.6666666666666666,0.6666666666666666,0.0,0.0,12.0,1.6666666666666665,0.6666666666666666,0.6666666666666666,3.0,190171.0,784236.0,29796.0,96.0,619.0,12.0,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.19444444444444442,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.13888888888888887,1.0,63390.333333333336,65353.0,2483.0,8.0,51.583333333333336,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,72264,12.0,8.0,4.0,0.0,0.6666666666666666,0.0,2.333333333333333,0.0,0.0,9.0,0.6666666666666666,0.6666666666666666,0.0,0.0,12.0,1.6666666666666665,0.6666666666666666,0.6666666666666666,3.0,190171.0,784236.0,29796.0,96.0,619.0,12.0,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.19444444444444442,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.13888888888888887,1.0,63390.333333333336,65353.0,2483.0,8.0,51.583333333333336,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,72267,12.0,8.0,4.0,0.0,0.6666666666666666,0.0,2.333333333333333,0.0,0.0,9.0,0.6666666666666666,0.6666666666666666,0.0,0.0,12.0,1.6666666666666665,0.6666666666666666,0.6666666666666666,3.0,190171.0,784236.0,29796.0,96.0,619.0,12.0,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.19444444444444442,0.0,0.0,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.13888888888888887,1.0,63390.333333333336,65353.0,2483.0,8.0,51.583333333333336,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,73290,12.0,8.0,4.0,0.0,6.666666666666667,0.0,5.333333333333333,0.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,12.0,10.666666666666666,6.666666666666667,6.666666666666667,12.0,849772.0,784236.0,29796.0,96.0,619.0,12.0,0.8333333333333334,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8888888888888888,1.0,70814.33333333333,65353.0,2483.0,8.0,51.583333333333336,1.0,12,4,12
development,D06_revoked_cache,failure_stress,ALL,random,76363,12.0,8.0,4.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,12.0,12.0,8.0,8.0,12.0,891073.3333333334,784236.0,31248.0,101.33333333333333,645.6666666666666,12.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,74256.11111111111,65353.0,2604.0,8.444444444444445,53.80555555555555,1.0,12,4,12
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41545.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41545.0,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51785.0,261412.0,9316.0,31.0,191.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51785.0,65353.0,2329.0,7.75,47.75,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62025.0,261412.0,9829.0,32.0,205.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62025.0,65353.0,2457.25,8.0,51.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,73290,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,285988.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71497.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,dependency_guided,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,305444.0,261412.0,10540.0,36.0,217.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,76361.0,65353.0,2635.0,9.0,54.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41545.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41545.0,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51785.0,261412.0,9316.0,31.0,191.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51785.0,65353.0,2329.0,7.75,47.75,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62025.0,261412.0,9829.0,32.0,205.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62025.0,65353.0,2457.25,8.0,51.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,73290,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,285988.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71497.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,global_fixed,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,305444.0,261412.0,10540.0,36.0,217.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,76361.0,65353.0,2635.0,9.0,54.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41545.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41545.0,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51785.0,261412.0,9316.0,31.0,191.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51785.0,65353.0,2329.0,7.75,47.75,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62025.0,261412.0,9829.0,32.0,205.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62025.0,65353.0,2457.25,8.0,51.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,66121.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,66121.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,73290,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,285988.0,261412.0,9915.0,32.0,202.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,71497.0,65353.0,2478.75,8.0,50.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,metric_static,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,305444.0,261412.0,10540.0,36.0,217.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,76361.0,65353.0,2635.0,9.0,54.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,39499,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,50761,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,41545.0,261412.0,9026.0,30.0,184.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,41545.0,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,58954,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,51785.0,261412.0,9464.666666666666,31.0,195.66666666666666,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,51785.0,65353.0,2366.1666666666665,7.75,48.916666666666664,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,62026,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,62025.0,261412.0,9829.0,32.0,205.0,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,62025.0,65353.0,2457.25,8.0,51.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,66121,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,63390.333333333336,261412.0,9932.0,32.0,206.33333333333334,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63390.333333333336,65353.0,2483.0,8.0,51.583333333333336,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,72264,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,63390.333333333336,261412.0,9932.0,32.0,206.33333333333334,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63390.333333333336,65353.0,2483.0,8.0,51.583333333333336,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,72267,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,63390.333333333336,261412.0,9932.0,32.0,206.33333333333334,4.0,,,,,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,,63390.333333333336,65353.0,2483.0,8.0,51.583333333333336,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,73290,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,283257.3333333333,261412.0,9932.0,32.0,206.33333333333334,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,70814.33333333333,65353.0,2483.0,8.0,51.583333333333336,1.0,4,4,4
development,D06_revoked_cache,failure_stress,RIR,random,76363,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,305444.0,261412.0,10540.0,36.0,217.0,4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,76361.0,65353.0,2635.0,9.0,54.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,39499,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,261412.0,9026.0,30.0,184.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,50761,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,41545.0,261412.0,9026.0,30.0,184.0,4.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,,41545.0,65353.0,2256.5,7.5,46.0,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,58954,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,55881.0,261412.0,9591.0,31.0,194.0,4.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,,55881.0,65353.0,2397.75,7.75,48.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,62026,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,55881.0,261412.0,9591.0,31.0,194.0,4.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,,55881.0,65353.0,2397.75,7.75,48.5,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,66121,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,66121.0,261412.0,10138.0,32.0,209.0,4.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.25,1.0,66121.0,65353.0,2534.5,8.0,52.25,1.0,4,4,4
development,D06_revoked_cache,failure_stress,TaskSuccess,dependency_guided,72264,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,66121.0,261412.0,10138.0,32.0,209.0,4.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.25,1.0,66121.0,65353.0,2534.5,8.0,52.25,1.0,4,4,4
