cost,stratum,mechanism,policy,rho,families,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,ALL,random,global_fixed,0.0,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.05,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.1,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.15,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.2,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.25,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.3,6,144.0,144.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0,140.66666666666666,0.0,0.0023148148148148147,0.0,0.0,0.020833333333333332,0.9768518518518519,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.35,6,144.0,144.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,139.33333333333334,0.0,0.0023148148148148147,0.0,0.0,0.03009259259259259,0.9675925925925926,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.4,6,144.0,144.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,12.666666666666666,130.0,0.0,0.009259259259259259,0.0,0.0,0.08796296296296295,0.9027777777777778,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.45,6,144.0,144.0,0.0,0.0,3.0,0.0,0.0,3.0,22.333333333333332,118.66666666666669,0.0,0.020833333333333332,0.0,0.0,0.1550925925925926,0.8240740740740742,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.5,6,144.0,144.0,0.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,26.666666666666664,114.0,0.0,0.023148148148148147,0.0,0.0,0.18518518518518517,0.7916666666666667,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.55,6,144.0,144.0,0.0,0.0,5.666666666666666,0.0,0.0,5.666666666666666,33.0,105.33333333333333,0.0,0.039351851851851846,0.0,0.0,0.22916666666666669,0.7314814814814814,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.6,6,144.0,144.0,0.0,0.0,7.666666666666666,0.0,0.0,7.666666666666666,40.333333333333336,96.0,0.0,0.053240740740740734,0.0,0.0,0.2800925925925926,0.6666666666666666,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.65,6,144.0,144.0,0.0,0.0,13.333333333333332,0.0,0.0,13.333333333333332,49.33333333333333,81.33333333333333,0.0,0.09259259259259259,0.0,0.0,0.34259259259259256,0.5648148148148148,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.7,6,144.0,144.0,0.0,0.0,16.0,0.0,0.0,16.0,52.66666666666667,75.33333333333333,0.0,0.1111111111111111,0.0,0.0,0.36574074074074076,0.5231481481481481,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.75,6,144.0,144.0,0.0,0.0,22.0,0.0,0.0,22.0,53.333333333333336,68.66666666666667,0.0,0.1527777777777778,0.0,0.0,0.3703703703703704,0.4768518518518519,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.8,6,144.0,144.0,0.0,0.0,36.33333333333333,0.0,0.0,36.33333333333333,58.33333333333333,49.333333333333336,0.0,0.2523148148148148,0.0,0.0,0.40509259259259256,0.34259259259259256,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.85,6,144.0,144.0,0.0,0.0,56.0,0.0,0.0,56.0,50.66666666666667,37.333333333333336,0.0,0.38888888888888884,0.0,0.0,0.35185185185185186,0.25925925925925924,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.9,6,144.0,144.0,0.0,0.0,75.0,0.0,0.0,75.0,49.666666666666664,19.333333333333332,0.0,0.5208333333333334,0.0,0.0,0.3449074074074074,0.13425925925925924,1.0,0.0,0.0
C1,ALL,random,global_fixed,0.95,6,144.0,144.0,0.0,0.0,89.33333333333333,0.0,0.0,89.33333333333333,50.0,4.666666666666666,0.0,0.6203703703703703,0.0,0.0,0.3472222222222222,0.032407407407407406,1.0,0.0,0.0
C1,ALL,random,global_fixed,1.0,6,144.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.0,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.05,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.1,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.15,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.2,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.25,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,metric_static,0.3,6,144.0,144.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0,140.66666666666666,0.0,0.0023148148148148147,0.0,0.0,0.020833333333333332,0.9768518518518519,1.0,0.0,0.0
C1,ALL,random,metric_static,0.35,6,144.0,144.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,139.33333333333334,0.0,0.0023148148148148147,0.0,0.0,0.03009259259259259,0.9675925925925926,1.0,0.0,0.0
C1,ALL,random,metric_static,0.4,6,144.0,144.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,12.666666666666666,130.0,0.0,0.009259259259259259,0.0,0.0,0.08796296296296295,0.9027777777777778,1.0,0.0,0.0
C1,ALL,random,metric_static,0.45,6,144.0,144.0,0.0,0.0,3.9999999999999996,0.0,0.0,3.9999999999999996,21.333333333333332,118.66666666666669,0.0,0.027777777777777776,0.0,0.0,0.14814814814814814,0.8240740740740742,1.0,0.0,0.0
C1,ALL,random,metric_static,0.5,6,144.0,144.0,0.0,0.0,4.333333333333333,0.0,0.0,4.333333333333333,25.666666666666664,114.0,0.0,0.03009259259259259,0.0,0.0,0.17824074074074073,0.7916666666666667,1.0,0.0,0.0
C1,ALL,random,metric_static,0.55,6,144.0,144.0,0.0,0.0,7.666666666666666,0.0,0.0,7.666666666666666,31.0,105.33333333333333,0.0,0.053240740740740734,0.0,0.0,0.2152777777777778,0.7314814814814814,1.0,0.0,0.0
C1,ALL,random,metric_static,0.6,6,144.0,144.0,0.0,0.0,13.666666666666666,0.0,0.0,13.666666666666666,34.333333333333336,96.0,0.0,0.0949074074074074,0.0,0.0,0.23842592592592593,0.6666666666666666,1.0,0.0,0.0
C1,ALL,random,metric_static,0.65,6,144.0,144.0,0.0,0.0,24.0,0.0,0.0,24.0,38.666666666666664,81.33333333333333,0.0,0.16666666666666666,0.0,0.0,0.26851851851851855,0.5648148148148148,1.0,0.0,0.0
C1,ALL,random,metric_static,0.7,6,144.0,144.0,0.0,0.0,28.333333333333332,0.0,0.0,28.333333333333332,40.33333333333333,75.33333333333333,0.0,0.19675925925925924,0.0,0.0,0.28009259259259256,0.5231481481481481,1.0,0.0,0.0
C1,ALL,random,metric_static,0.75,6,144.0,144.0,0.0,0.0,43.333333333333336,0.0,0.0,43.333333333333336,32.0,68.66666666666667,0.0,0.30092592592592593,0.0,0.0,0.2222222222222222,0.4768518518518519,1.0,0.0,0.0
C1,ALL,random,metric_static,0.8,6,144.0,144.0,0.0,0.0,65.0,0.0,0.0,65.0,29.666666666666668,49.333333333333336,0.0,0.4513888888888889,0.0,0.0,0.20601851851851852,0.34259259259259256,1.0,0.0,0.0
C1,ALL,random,metric_static,0.85,6,144.0,144.0,0.0,0.0,87.33333333333331,0.0,0.0,87.33333333333331,19.333333333333332,37.333333333333336,0.0,0.6064814814814814,0.0,0.0,0.13425925925925924,0.25925925925925924,1.0,0.0,0.0
C1,ALL,random,metric_static,0.9,6,144.0,144.0,0.0,0.0,106.99999999999999,0.0,0.0,106.99999999999999,17.666666666666664,19.333333333333332,0.0,0.7430555555555555,0.0,0.0,0.12268518518518517,0.13425925925925924,1.0,0.0,0.0
C1,ALL,random,metric_static,0.95,6,144.0,144.0,0.0,0.0,123.0,0.0,0.0,123.0,16.333333333333332,4.666666666666666,0.0,0.8541666666666666,0.0,0.0,0.11342592592592592,0.032407407407407406,1.0,0.0,0.0
C1,ALL,random,metric_static,1.0,6,144.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.0,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.05,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.1,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.15,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.2,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.25,6,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.3,6,144.0,144.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0,140.66666666666666,0.0,0.0023148148148148147,0.0,0.0,0.020833333333333332,0.9768518518518519,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.35,6,144.0,144.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,139.33333333333334,0.0,0.0023148148148148147,0.0,0.0,0.03009259259259259,0.9675925925925926,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.4,6,144.0,144.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,12.666666666666666,130.0,0.0,0.009259259259259259,0.0,0.0,0.08796296296296295,0.9027777777777778,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.45,6,144.0,144.0,0.0,0.0,4.333333333333333,0.0,0.0,4.333333333333333,21.0,118.66666666666669,0.0,0.03009259259259259,0.0,0.0,0.14583333333333334,0.8240740740740742,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.5,6,144.0,144.0,0.0,0.0,6.0,0.0,0.0,6.0,24.0,114.0,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666,0.7916666666666667,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.55,6,144.0,144.0,0.0,0.0,9.666666666666666,0.0,0.0,9.666666666666666,29.0,105.33333333333333,0.0,0.06712962962962962,0.0,0.0,0.2013888888888889,0.7314814814814814,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.6,6,144.0,144.0,0.0,0.0,16.666666666666664,0.0,0.0,16.666666666666664,31.333333333333332,96.0,0.0,0.11574074074074073,0.0,0.0,0.2175925925925926,0.6666666666666666,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.65,6,144.0,144.0,0.0,0.0,28.0,0.0,0.0,28.0,34.666666666666664,81.33333333333333,0.0,0.19444444444444445,0.0,0.0,0.24074074074074073,0.5648148148148148,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.7,6,144.0,144.0,0.0,0.0,34.0,0.0,0.0,34.0,34.666666666666664,75.33333333333333,0.0,0.2361111111111111,0.0,0.0,0.24074074074074073,0.5231481481481481,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.75,6,144.0,144.0,0.0,0.0,47.333333333333336,0.0,0.0,47.333333333333336,28.0,68.66666666666667,0.0,0.3287037037037037,0.0,0.0,0.19444444444444442,0.4768518518518519,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.8,6,144.0,144.0,0.0,0.0,69.66666666666667,0.0,0.0,69.66666666666667,25.0,49.333333333333336,0.0,0.4837962962962963,0.0,0.0,0.1736111111111111,0.34259259259259256,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.85,6,144.0,144.0,0.0,0.0,90.66666666666666,0.0,0.0,90.66666666666666,16.0,37.333333333333336,0.0,0.6296296296296295,0.0,0.0,0.1111111111111111,0.25925925925925924,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.9,6,144.0,144.0,0.0,0.0,109.33333333333333,0.0,0.0,109.33333333333333,15.333333333333332,19.333333333333332,0.0,0.7592592592592592,0.0,0.0,0.10648148148148148,0.13425925925925924,1.0,0.0,0.0
C1,ALL,random,dependency_guided,0.95,6,144.0,144.0,0.0,0.0,125.33333333333333,0.0,0.0,125.33333333333333,14.0,4.666666666666666,0.0,0.8703703703703703,0.0,0.0,0.09722222222222221,0.032407407407407406,1.0,0.0,0.0
C1,ALL,random,dependency_guided,1.0,6,144.0,144.0,0.0,0.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.0,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.05,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.1,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.15,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.2,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.25,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.3,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.35,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.4,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.45,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.5,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.55,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.6,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.65,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.7,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.75,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.8,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.85,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.9,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,0.95,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,global_fixed,1.0,6,48.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.0,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.05,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.1,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.15,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.2,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.25,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.3,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.35,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.4,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.45,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.5,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.55,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.6,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.65,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.7,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.75,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.8,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.85,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.9,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,0.95,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,metric_static,1.0,6,48.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.0,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.05,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.1,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.15,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.2,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.25,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.3,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.35,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.4,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.45,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.5,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.55,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.6,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.65,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.7,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.75,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.8,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.85,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.9,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,0.95,6,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,failure_stress,dependency_guided,1.0,6,48.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,UEA,ALL,global_fixed,0.0,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,UEA,ALL,global_fixed,0.05,6,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
