cost,split,query_id,unit,family_id,metric,condition,seed,budget,rho,truth_status,truth_value,static_status,dynamic_status,static_correct,dynamic_correct,class_
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,5,0.5,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,6,0.6,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,7,0.7,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,8,0.8,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19119,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19120,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,7,0.7,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,8,0.8,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19120,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,5,0.5,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,6,0.6,point,0,unknown,point,False,True,benefit
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,7,0.7,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,8,0.8,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19120,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,9,0.9,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_1,19121,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,7,0.7,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,8,0.8,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_3,19121,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,5,0.5,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,6,0.6,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,7,0.7,point,0,unknown,unknown,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,8,0.8,point,0,unknown,point,False,True,benefit
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,random_5,19121,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,0,0.0,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,1,0.1,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,2,0.2,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,3,0.3,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,4,0.4,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,5,0.5,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,6,0.6,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,7,0.7,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,8,0.8,point,0,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,9,0.9,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:UEA,H01_publish_directory_01,H01_publish_directory,UEA,failure_correlated,0,10,1.0,point,0,point,point,True,True,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,0,0.0,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,1,0.1,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,2,0.2,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,3,0.3,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,4,0.4,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,5,0.5,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,6,0.6,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,7,0.7,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,8,0.8,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,9,0.9,point,1,point,point,True,True,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_receipt,0,10,1.0,point,1,point,point,True,True,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,0,0.0,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,1,0.1,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,2,0.2,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,3,0.3,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,4,0.4,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,5,0.5,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,6,0.6,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,7,0.7,point,1,infeasible,infeasible,False,False,same
C2,heldout,H01_publish_directory_01:TaskSuccess,H01_publish_directory_01,H01_publish_directory,TaskSuccess,channel_grant,0,8,0.8,point,1,infeasible,infeasible,False,False,same
