cost,split,metric,mechanism,policy,family_id,rho,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.25,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.9940476190476191,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.3,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.9940476190476191,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.35,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.9940476190476191,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.4,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,164.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.9761904761904762,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.45,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,6.999999999999999,160.99999999999997,0.0,0.0,0.0,0.0,0.041666666666666664,0.9583333333333331,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.5,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,9.999999999999998,158.00000000000003,0.0,0.0,0.0,0.0,0.059523809523809514,0.9404761904761907,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.55,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,12.0,156.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.6,168.0,112.0,56.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,17.66666666666667,150.0,0.0,0.002976190476190476,0.0,0.0,0.10515873015873019,0.8928571428571429,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.65,168.0,112.0,56.0,0.0,1.0,0.0,0.0,1.0,20.000000000000004,147.00000000000003,0.0,0.008928571428571428,0.0,0.0,0.11904761904761907,0.8750000000000002,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.7,168.0,112.0,56.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,33.333333333333336,132.99999999999997,0.0,0.01488095238095238,0.0,0.0,0.19841269841269843,0.7916666666666665,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.75,168.0,112.0,56.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,35.333333333333336,130.0,0.0,0.023809523809523808,0.0,0.0,0.21031746031746032,0.7738095238095238,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.8,168.0,112.0,56.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,35.666666666666664,129.0,0.0,0.02976190476190476,0.0,0.0,0.2123015873015873,0.7678571428571429,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.85,168.0,112.0,56.0,0.0,9.333333333333334,0.0,0.0,9.333333333333334,53.666666666666664,105.0,0.0,0.08333333333333334,0.0,0.0,0.3194444444444444,0.625,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.9,168.0,112.0,56.0,0.0,31.0,0.0,0.0,31.0,74.00000000000001,63.000000000000014,0.0,0.2767857142857143,0.0,0.0,0.4404761904761906,0.3750000000000001,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,0.95,168.0,112.0,56.0,0.0,49.0,0.0,0.0,49.0,84.00000000000001,35.0,0.0,0.4375,0.0,0.0,0.5000000000000001,0.20833333333333334,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,global_fixed,D06_revoked_cache,1.0,168.0,112.0,56.0,0.0,112.0,0.0,0.0,112.0,56.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,110.66666666666666,0.0,0.0,0.0,0.0,0.011904761904761904,0.988095238095238,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,110.66666666666666,0.0,0.0,0.0,0.0,0.011904761904761904,0.988095238095238,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,109.33333333333333,0.0,0.0,0.0,0.0,0.023809523809523808,0.9761904761904762,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.45,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,106.66666666666666,0.0,0.0,0.0,0.0,0.047619047619047616,0.9523809523809523,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.5,112.0,112.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,104.00000000000001,0.0,0.008928571428571428,0.0,0.0,0.0625,0.9285714285714287,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.55,112.0,112.0,0.0,0.0,1.0,0.0,0.0,1.0,8.333333333333334,102.66666666666667,0.0,0.008928571428571428,0.0,0.0,0.0744047619047619,0.9166666666666667,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.6,112.0,112.0,0.0,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,10.666666666666666,98.66666666666667,0.0,0.023809523809523808,0.0,0.0,0.09523809523809523,0.880952380952381,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.65,112.0,112.0,0.0,0.0,3.6666666666666665,0.0,0.0,3.6666666666666665,11.0,97.33333333333333,0.0,0.03273809523809524,0.0,0.0,0.09821428571428571,0.869047619047619,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.7,112.0,112.0,0.0,0.0,8.666666666666666,0.0,0.0,8.666666666666666,16.0,87.33333333333334,0.0,0.07738095238095237,0.0,0.0,0.14285714285714285,0.7797619047619049,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.75,112.0,112.0,0.0,0.0,9.666666666666666,0.0,0.0,9.666666666666666,15.000000000000002,87.33333333333334,0.0,0.08630952380952381,0.0,0.0,0.13392857142857145,0.7797619047619049,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.8,112.0,112.0,0.0,0.0,13.0,0.0,0.0,13.0,13.0,86.0,0.0,0.11607142857142858,0.0,0.0,0.11607142857142858,0.7678571428571429,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.85,112.0,112.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,68.0,0.0,0.19642857142857142,0.0,0.0,0.19642857142857142,0.6071428571428571,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.9,112.0,112.0,0.0,0.0,50.333333333333336,0.0,0.0,50.333333333333336,20.33333333333333,41.33333333333333,0.0,0.4494047619047619,0.0,0.0,0.181547619047619,0.369047619047619,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,0.95,112.0,112.0,0.0,0.0,66.0,0.0,0.0,66.0,22.0,23.999999999999996,0.0,0.5892857142857143,0.0,0.0,0.19642857142857142,0.21428571428571425,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D01_append_journal,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,110.66666666666667,0.0,0.0,0.0,0.0,0.011904761904761904,0.9880952380952381,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.45,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,109.99999999999999,0.0,0.0,0.0,0.0,0.017857142857142856,0.982142857142857,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.5,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,108.66666666666666,0.0,0.0,0.0,0.0,0.02976190476190476,0.9702380952380951,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.55,112.0,112.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,5.333333333333333,106.00000000000003,0.0,0.005952380952380952,0.0,0.0,0.047619047619047616,0.9464285714285717,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.6,112.0,112.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.9999999999999998,8.0,102.0,0.0,0.017857142857142856,0.0,0.0,0.07142857142857142,0.9107142857142857,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.65,112.0,112.0,0.0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,9.666666666666668,99.99999999999999,0.0,0.020833333333333332,0.0,0.0,0.08630952380952382,0.8928571428571427,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.7,112.0,112.0,0.0,0.0,6.666666666666666,0.0,0.0,6.666666666666666,16.0,89.33333333333333,0.0,0.05952380952380952,0.0,0.0,0.14285714285714285,0.7976190476190476,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.75,112.0,112.0,0.0,0.0,10.0,0.0,0.0,10.0,13.999999999999998,87.99999999999999,0.0,0.08928571428571429,0.0,0.0,0.12499999999999999,0.7857142857142856,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.8,112.0,112.0,0.0,0.0,12.999999999999996,0.0,0.0,12.999999999999996,13.0,86.0,0.0,0.11607142857142853,0.0,0.0,0.11607142857142858,0.7678571428571429,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.85,112.0,112.0,0.0,0.0,22.333333333333336,0.0,0.0,22.333333333333336,19.666666666666668,70.0,0.0,0.19940476190476192,0.0,0.0,0.1755952380952381,0.625,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.9,112.0,112.0,0.0,0.0,49.33333333333333,0.0,0.0,49.33333333333333,19.999999999999996,42.66666666666666,0.0,0.4404761904761904,0.0,0.0,0.17857142857142855,0.3809523809523809,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,0.95,112.0,112.0,0.0,0.0,66.33333333333333,0.0,0.0,66.33333333333333,20.333333333333332,25.33333333333333,0.0,0.5922619047619048,0.0,0.0,0.18154761904761904,0.22619047619047614,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D02_sqlite_transfer,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,110.00000000000001,0.0,0.0,0.0,0.0,0.017857142857142856,0.9821428571428573,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.45,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666666666667,109.33333333333334,0.0,0.0,0.0,0.0,0.02380952380952381,0.9761904761904763,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.5,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0000000000000004,108.66666666666667,0.0,0.002976190476190476,0.0,0.0,0.02678571428571429,0.9702380952380952,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.55,112.0,112.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,4.666666666666667,106.00000000000001,0.0,0.011904761904761904,0.0,0.0,0.04166666666666667,0.9464285714285715,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.6,112.0,112.0,0.0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,6.333333333333334,103.33333333333334,0.0,0.020833333333333332,0.0,0.0,0.056547619047619055,0.9226190476190477,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.65,112.0,112.0,0.0,0.0,3.3333333333333335,0.0,0.0,3.3333333333333335,9.999999999999998,98.66666666666667,0.0,0.029761904761904764,0.0,0.0,0.08928571428571427,0.880952380952381,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.7,112.0,112.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,13.0,90.66666666666667,0.0,0.0744047619047619,0.0,0.0,0.11607142857142858,0.8095238095238095,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.75,112.0,112.0,0.0,0.0,9.666666666666666,0.0,0.0,9.666666666666666,13.000000000000002,89.33333333333333,0.0,0.08630952380952381,0.0,0.0,0.11607142857142859,0.7976190476190476,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.8,112.0,112.0,0.0,0.0,12.666666666666666,0.0,0.0,12.666666666666666,11.333333333333334,88.0,0.0,0.1130952380952381,0.0,0.0,0.10119047619047619,0.7857142857142857,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.85,112.0,112.0,0.0,0.0,24.33333333333333,0.0,0.0,24.33333333333333,17.000000000000004,70.66666666666667,0.0,0.2172619047619047,0.0,0.0,0.15178571428571433,0.630952380952381,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.9,112.0,112.0,0.0,0.0,50.666666666666664,0.0,0.0,50.666666666666664,16.666666666666668,44.66666666666667,0.0,0.4523809523809524,0.0,0.0,0.1488095238095238,0.39880952380952384,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,0.95,112.0,112.0,0.0,0.0,66.66666666666666,0.0,0.0,66.66666666666666,18.666666666666668,26.66666666666667,0.0,0.5952380952380951,0.0,0.0,0.16666666666666669,0.23809523809523814,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D03_render_report,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,110.00000000000001,0.0,0.0,0.0,0.0,0.017857142857142856,0.9821428571428573,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.45,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,106.66666666666666,0.0,0.0,0.0,0.0,0.047619047619047616,0.9523809523809523,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.5,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.9464285714285714,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.55,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,7.666666666666667,104.0,0.0,0.002976190476190476,0.0,0.0,0.06845238095238096,0.9285714285714286,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.6,112.0,112.0,0.0,0.0,1.0,0.0,0.0,1.0,9.666666666666666,101.33333333333333,0.0,0.008928571428571428,0.0,0.0,0.08630952380952381,0.9047619047619048,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.65,112.0,112.0,0.0,0.0,4.666666666666666,0.0,0.0,4.666666666666666,8.666666666666666,98.66666666666666,0.0,0.041666666666666664,0.0,0.0,0.07738095238095237,0.8809523809523808,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.7,112.0,112.0,0.0,0.0,6.999999999999999,0.0,0.0,6.999999999999999,16.333333333333332,88.66666666666667,0.0,0.06249999999999999,0.0,0.0,0.14583333333333331,0.7916666666666667,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.75,112.0,112.0,0.0,0.0,8.0,0.0,0.0,8.0,17.333333333333332,86.66666666666667,0.0,0.07142857142857142,0.0,0.0,0.15476190476190474,0.7738095238095238,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.8,112.0,112.0,0.0,0.0,10.666666666666668,0.0,0.0,10.666666666666668,15.333333333333334,86.0,0.0,0.09523809523809525,0.0,0.0,0.13690476190476192,0.7678571428571429,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.85,112.0,112.0,0.0,0.0,18.0,0.0,0.0,18.0,24.666666666666668,69.33333333333334,0.0,0.16071428571428573,0.0,0.0,0.22023809523809526,0.6190476190476192,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.9,112.0,112.0,0.0,0.0,50.333333333333336,0.0,0.0,50.333333333333336,20.999999999999996,40.66666666666667,0.0,0.4494047619047619,0.0,0.0,0.18749999999999997,0.36309523809523814,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,0.95,112.0,112.0,0.0,0.0,66.0,0.0,0.0,66.0,23.333333333333336,22.666666666666668,0.0,0.5892857142857143,0.0,0.0,0.20833333333333334,0.20238095238095238,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D04_kv_increment,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.0,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.05,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.1,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.15,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.2,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.25,168.0,112.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.3,168.0,112.0,56.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.6666666666666665,166.0,0.0,0.002976190476190476,0.0,0.0,0.00992063492063492,0.9880952380952381,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.35,168.0,112.0,56.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6666666666666665,165.0,0.0,0.002976190476190476,0.0,0.0,0.015873015873015872,0.9821428571428571,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.4,168.0,112.0,56.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.666666666666666,163.0,0.0,0.002976190476190476,0.0,0.0,0.027777777777777773,0.9702380952380952,0.6666666666666666,0.3333333333333333,0.0
C1,development,ALL,ALL,metric_static,D05_untrusted_copy,0.45,168.0,112.0,56.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5.666666666666667,162.0,0.0,0.002976190476190476,0.0,0.0,0.033730158730158735,0.9642857142857143,0.6666666666666666,0.3333333333333333,0.0
