phase,run_id,artifact_id,depth,expected_depth,match,paths,truncated
f,run-b03a47f1fb2176016bdfcdaf,artifact-c28a3f0d4e0bdd33,5,5,True,16,False
f,run-b03a47f1fb2176016bdfcdaf,artifact-b8647255f9e5a32f,5,5,True,10,False
f,run-b03a47f1fb2176016bdfcdaf,artifact-70969e63e66033cd,3,3,True,5,False
f,run-b03a47f1fb2176016bdfcdaf,artifact-9cb8e83c910d9de9,7,7,True,39,False
f,run-b03a47f1fb2176016bdfcdaf,artifact-2c3424d124bf5311,5,5,True,16,False
f,run-b03a47f1fb2176016bdfcdaf,artifact-43531bf326dbd2c8,7,7,True,35,False
f,run-b03a47f1fb2176016bdfcdaf,artifact-91c7e19dc0a1ce62,5,5,True,22,False
f,run-4f24e13d13267b2aba0056bc,artifact-772a2aec383d9f00,2,2,True,6,False
f,run-4f24e13d13267b2aba0056bc,artifact-4649dbd89f3c450d,0,0,True,1,False
f,run-4f24e13d13267b2aba0056bc,artifact-7ed06caddf7f9727,4,4,True,23,False
f,run-4f24e13d13267b2aba0056bc,artifact-e489a3b94f5229cf,2,2,True,8,False
f,run-4f24e13d13267b2aba0056bc,artifact-117eedbcd76e3959,2,2,True,6,False
f,run-4f24e13d13267b2aba0056bc,artifact-ef50a45ec0721db7,0,0,True,1,False
f,run-4f24e13d13267b2aba0056bc,artifact-7aacc635fe21799c,4,4,True,23,False
f,run-4f24e13d13267b2aba0056bc,artifact-d5cb0c17d603afee,2,2,True,8,False
f,run-4f24e13d13267b2aba0056bc,artifact-3d0dd2ed16010094,1,1,True,3,False
f,run-4f24e13d13267b2aba0056bc,artifact-6a781d98ed5235b4,4,4,True,23,False
f,run-4f24e13d13267b2aba0056bc,artifact-9c976aafc1f2cb64,2,2,True,14,False
f,run-4f24e13d13267b2aba0056bc,artifact-00eb9de759294f10,5,5,True,10,False
f,run-4f24e13d13267b2aba0056bc,artifact-00d8bd0fd1ef95df,3,3,True,5,False
f,run-4f24e13d13267b2aba0056bc,artifact-901ce944164b8e66,7,7,True,39,False
f,run-4f24e13d13267b2aba0056bc,artifact-1b96af175e4c0827,5,5,True,16,False
f,run-4f24e13d13267b2aba0056bc,artifact-f0dbde94befa60b0,5,5,True,10,False
f,run-4f24e13d13267b2aba0056bc,artifact-e27fc6a3587c4dc1,3,3,True,5,False
f,run-4f24e13d13267b2aba0056bc,artifact-ff9b37f728811012,7,7,True,39,False
f,run-4f24e13d13267b2aba0056bc,artifact-3daf57f3ba3a66d7,5,5,True,16,False
f,run-4f24e13d13267b2aba0056bc,artifact-f2bf42d4369ae9ab,7,7,True,35,False
f,run-4f24e13d13267b2aba0056bc,artifact-f035c24c11878070,5,5,True,22,False
f,run-b858a5ca66e95930e4b5956d,artifact-cd098121987bd061,2,2,True,6,False
f,run-b858a5ca66e95930e4b5956d,artifact-31ed8cc728feed99,0,0,True,1,False
f,run-b858a5ca66e95930e4b5956d,artifact-e614830d5bf7fc3f,4,4,True,23,False
f,run-b858a5ca66e95930e4b5956d,artifact-51bea9b9ab2376a4,2,2,True,8,False
f,run-b858a5ca66e95930e4b5956d,artifact-05a61498e866f2e8,2,2,True,6,False
f,run-b858a5ca66e95930e4b5956d,artifact-fbc1731a7b942989,0,0,True,1,False
f,run-b858a5ca66e95930e4b5956d,artifact-5da9470a81d67f70,4,4,True,23,False
f,run-b858a5ca66e95930e4b5956d,artifact-a3305f13624363a6,2,2,True,8,False
f,run-b858a5ca66e95930e4b5956d,artifact-ba24251a00433fc8,1,1,True,3,False
f,run-b858a5ca66e95930e4b5956d,artifact-072cc05f595293eb,4,4,True,23,False
f,run-b858a5ca66e95930e4b5956d,artifact-b150c52a239e826e,2,2,True,14,False
f,run-b858a5ca66e95930e4b5956d,artifact-c868c5ddee595c14,5,5,True,10,False
f,run-b858a5ca66e95930e4b5956d,artifact-3669ab75083568af,3,3,True,5,False
f,run-b858a5ca66e95930e4b5956d,artifact-41109bafacf78ddc,7,7,True,39,False
f,run-b858a5ca66e95930e4b5956d,artifact-9ddcffc4127f19cd,5,5,True,16,False
f,run-b858a5ca66e95930e4b5956d,artifact-5f98787ea8e3484a,5,5,True,10,False
f,run-b858a5ca66e95930e4b5956d,artifact-04929eb741b65bce,3,3,True,5,False
f,run-b858a5ca66e95930e4b5956d,artifact-7ccb0b1b281f5c7f,7,7,True,39,False
f,run-b858a5ca66e95930e4b5956d,artifact-76a0a8e85005e199,5,5,True,16,False
f,run-b858a5ca66e95930e4b5956d,artifact-c93092460d4da560,7,7,True,35,False
f,run-b858a5ca66e95930e4b5956d,artifact-101673679d8169e8,5,5,True,22,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-d804fe49cc813f6f,2,2,True,6,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-8a300b418bb4eba6,0,0,True,1,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-c8005c5537e55c1f,4,4,True,23,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-2fd9ff41752942e2,2,2,True,8,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-6de56086b9b78826,2,2,True,6,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-1742d97305d2715f,0,0,True,1,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-9dccb92f54b3fb8f,4,4,True,23,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-d99bf11b046a35c6,2,2,True,8,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-c758b3f5475b8d0c,1,1,True,3,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-1536e27a14493400,4,4,True,23,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-69696edaa5decc1e,2,2,True,14,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-0948689d82a12d5a,5,5,True,10,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-66a7eac58b3042dd,3,3,True,5,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-8b59e4f2d6213194,7,7,True,39,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-db2b4936a5b0a310,5,5,True,16,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-16d5039934697b0f,5,5,True,10,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-359a4a99ca2b243e,3,3,True,5,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-9b0ca27309cba0f1,7,7,True,39,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-c5f46008341a8ee7,5,5,True,16,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-5a07408c3f65966b,7,7,True,35,False
f,run-3bc59d4ffd2ba27c116d5ba9,artifact-91f5eb5beb5b2c8b,5,5,True,22,False
f,run-37e830d0007c315ae019bab8,artifact-fc524e44fe82f6a9,2,2,True,6,False
f,run-37e830d0007c315ae019bab8,artifact-90442e7ce512a4ac,0,0,True,1,False
f,run-37e830d0007c315ae019bab8,artifact-f6a113c6d351861f,4,4,True,23,False
f,run-37e830d0007c315ae019bab8,artifact-4542811b2a1a159d,2,2,True,8,False
f,run-37e830d0007c315ae019bab8,artifact-93616934b0bc4f55,2,2,True,6,False
f,run-37e830d0007c315ae019bab8,artifact-a3188e20e0fa428e,0,0,True,1,False
f,run-37e830d0007c315ae019bab8,artifact-4e7b348ed43b1dc8,4,4,True,23,False
f,run-37e830d0007c315ae019bab8,artifact-4540aea2724ff7b6,2,2,True,8,False
f,run-37e830d0007c315ae019bab8,artifact-e4a6c5b3f1b56d49,1,1,True,3,False
f,run-37e830d0007c315ae019bab8,artifact-dd5aec32c309e1a9,4,4,True,23,False
f,run-37e830d0007c315ae019bab8,artifact-6c699c5d4cfc19d3,2,2,True,14,False
f,run-37e830d0007c315ae019bab8,artifact-70f5efea149b983e,5,5,True,10,False
f,run-37e830d0007c315ae019bab8,artifact-fc47428fdf7cfcd8,3,3,True,5,False
f,run-37e830d0007c315ae019bab8,artifact-ab0c6f9a4165f402,7,7,True,39,False
f,run-37e830d0007c315ae019bab8,artifact-d047141623abb857,5,5,True,16,False
f,run-37e830d0007c315ae019bab8,artifact-f88826944eb9ccf5,5,5,True,10,False
f,run-37e830d0007c315ae019bab8,artifact-46cf4f5d98e3e9a4,3,3,True,5,False
f,run-37e830d0007c315ae019bab8,artifact-2c04b1840f216c47,7,7,True,39,False
f,run-37e830d0007c315ae019bab8,artifact-373e8a06b74246a0,5,5,True,16,False
f,run-37e830d0007c315ae019bab8,artifact-c3a021c5380a293a,7,7,True,35,False
f,run-37e830d0007c315ae019bab8,artifact-aaab9b183eca76f2,5,5,True,22,False
f,run-9da5a92bec8abf8def277480,artifact-7586eceed6763b00,2,2,True,6,False
f,run-9da5a92bec8abf8def277480,artifact-f00c71bbbfc8d29c,0,0,True,1,False
f,run-9da5a92bec8abf8def277480,artifact-0b6ffc709d50d50e,4,4,True,23,False
f,run-9da5a92bec8abf8def277480,artifact-fe03425604624a54,2,2,True,8,False
f,run-9da5a92bec8abf8def277480,artifact-fe1121072d7ef258,2,2,True,6,False
f,run-9da5a92bec8abf8def277480,artifact-775fea9ac2fca712,0,0,True,1,False
f,run-9da5a92bec8abf8def277480,artifact-bfb66a1b8b91968d,4,4,True,23,False
f,run-9da5a92bec8abf8def277480,artifact-c75943e89d85c909,2,2,True,8,False
f,run-9da5a92bec8abf8def277480,artifact-376f9ceeeef67fc1,1,1,True,3,False
f,run-9da5a92bec8abf8def277480,artifact-6f4d8221704434d0,4,4,True,23,False
f,run-9da5a92bec8abf8def277480,artifact-f315d1bd53df982f,2,2,True,14,False
f,run-9da5a92bec8abf8def277480,artifact-d65364452132e6c3,5,5,True,10,False
f,run-9da5a92bec8abf8def277480,artifact-fc4ea93810138bd5,3,3,True,5,False
f,run-9da5a92bec8abf8def277480,artifact-5984cac87e7b229c,7,7,True,39,False
f,run-9da5a92bec8abf8def277480,artifact-deb683d512beb478,5,5,True,16,False
f,run-9da5a92bec8abf8def277480,artifact-20d2339d922a9f93,5,5,True,10,False
f,run-9da5a92bec8abf8def277480,artifact-9fb2eeee0dfd7a3f,3,3,True,5,False
f,run-9da5a92bec8abf8def277480,artifact-5a3727d144713ffb,7,7,True,39,False
f,run-9da5a92bec8abf8def277480,artifact-b3885eb0150f1240,5,5,True,16,False
f,run-9da5a92bec8abf8def277480,artifact-5de42ce9b7e4c00b,7,7,True,35,False
f,run-9da5a92bec8abf8def277480,artifact-8cbea3cec89e7af8,5,5,True,22,False
f,run-8a59f049f2afe2fe61bc118b,artifact-e165405156ad0e17,2,2,True,6,False
f,run-8a59f049f2afe2fe61bc118b,artifact-a17eb36c0393575a,0,0,True,1,False
f,run-8a59f049f2afe2fe61bc118b,artifact-d5a804fa855c267c,4,4,True,23,False
f,run-8a59f049f2afe2fe61bc118b,artifact-518936ad9e4f43c9,2,2,True,8,False
f,run-8a59f049f2afe2fe61bc118b,artifact-8de99aa47592a4ee,2,2,True,6,False
f,run-8a59f049f2afe2fe61bc118b,artifact-e4984a9b0bf38a03,0,0,True,1,False
f,run-8a59f049f2afe2fe61bc118b,artifact-0ce893dea6c6291a,4,4,True,23,False
f,run-8a59f049f2afe2fe61bc118b,artifact-a39419b9b7c69ac9,2,2,True,8,False
f,run-8a59f049f2afe2fe61bc118b,artifact-92c330fdf09cd33b,1,1,True,3,False
f,run-8a59f049f2afe2fe61bc118b,artifact-f208689d3dfc0051,4,4,True,23,False
f,run-8a59f049f2afe2fe61bc118b,artifact-fc8ae45d93692d01,2,2,True,14,False
f,run-8a59f049f2afe2fe61bc118b,artifact-1eee48450c408526,5,5,True,10,False
f,run-8a59f049f2afe2fe61bc118b,artifact-b3f7b8f6cd1d44f3,3,3,True,5,False
f,run-8a59f049f2afe2fe61bc118b,artifact-01fa7d581bc77003,7,7,True,39,False
f,run-8a59f049f2afe2fe61bc118b,artifact-31ea61144469d610,5,5,True,16,False
f,run-8a59f049f2afe2fe61bc118b,artifact-509be6fb188844e5,5,5,True,10,False
f,run-8a59f049f2afe2fe61bc118b,artifact-d0932dff5dd32e21,3,3,True,5,False
f,run-8a59f049f2afe2fe61bc118b,artifact-e5ae96c6dfb50372,7,7,True,39,False
f,run-8a59f049f2afe2fe61bc118b,artifact-8052f904c5abf1ed,5,5,True,16,False
f,run-8a59f049f2afe2fe61bc118b,artifact-0fad0704a114edbc,7,7,True,35,False
f,run-8a59f049f2afe2fe61bc118b,artifact-d9553400384c5172,5,5,True,22,False
f,run-8595fd0a1ada1abe38d40301,artifact-042266ed37979bf2,2,2,True,6,False
f,run-8595fd0a1ada1abe38d40301,artifact-e3e8eaaf309e6993,0,0,True,1,False
f,run-8595fd0a1ada1abe38d40301,artifact-18f2495a12d03eee,4,4,True,23,False
f,run-8595fd0a1ada1abe38d40301,artifact-1926b939b8e58f04,2,2,True,8,False
f,run-8595fd0a1ada1abe38d40301,artifact-206c1a222f5d82b6,2,2,True,6,False
f,run-8595fd0a1ada1abe38d40301,artifact-441b2e884a792894,0,0,True,1,False
f,run-8595fd0a1ada1abe38d40301,artifact-4f1ca6c147a292fe,4,4,True,23,False
f,run-8595fd0a1ada1abe38d40301,artifact-3c5b4f8bb254919f,2,2,True,8,False
f,run-8595fd0a1ada1abe38d40301,artifact-2e546285e33562a1,1,1,True,3,False
f,run-8595fd0a1ada1abe38d40301,artifact-3da1afe9851fbaf8,4,4,True,23,False
f,run-8595fd0a1ada1abe38d40301,artifact-b5e3d09b913c96ad,2,2,True,14,False
f,run-8595fd0a1ada1abe38d40301,artifact-50775c3c5150a3e1,5,5,True,10,False
f,run-8595fd0a1ada1abe38d40301,artifact-78b56e42f2de6505,3,3,True,5,False
f,run-8595fd0a1ada1abe38d40301,artifact-6892a6e45a1744c4,7,7,True,39,False
f,run-8595fd0a1ada1abe38d40301,artifact-9666f8f92b2b1eee,5,5,True,16,False
f,run-8595fd0a1ada1abe38d40301,artifact-e113c1187fcb026e,5,5,True,10,False
f,run-8595fd0a1ada1abe38d40301,artifact-086c06fff3d1c7bf,3,3,True,5,False
f,run-8595fd0a1ada1abe38d40301,artifact-31460abe7a1facd3,7,7,True,39,False
f,run-8595fd0a1ada1abe38d40301,artifact-fda02ec8ebbb731b,5,5,True,16,False
f,run-8595fd0a1ada1abe38d40301,artifact-30ce103b774e21c6,7,7,True,35,False
f,run-8595fd0a1ada1abe38d40301,artifact-67b492a6c463cb91,5,5,True,22,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-37ec2c8a2861009d,2,2,True,6,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-7ac237c42f719d4b,0,0,True,1,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-d8e490d83c1cf3f4,4,4,True,23,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-e2c8a961fb984174,2,2,True,8,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-99b7626ddd241f42,2,2,True,6,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-d01f31c4ba908513,0,0,True,1,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-8e39f1a1b7f82679,4,4,True,23,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-c5a6afbb4e75d310,2,2,True,8,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-b3d14356f2f4992d,1,1,True,3,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-9a88635ce6323df7,4,4,True,23,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-22364ccc233fab58,2,2,True,14,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-bb624f36ba9b1d70,5,5,True,10,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-5ced280954f7d172,3,3,True,5,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-a81edfd1b92558f1,7,7,True,39,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-d9ccf6dfcce9bfe6,5,5,True,16,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-ff4a6b8f035aa275,5,5,True,10,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-512df020940db1e7,3,3,True,5,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-86311389f7210593,7,7,True,39,False
f,run-1f0f01ddf7fa5b46caa760f9,artifact-44a8f219f1974e82,5,5,True,22,False
f,run-4c32d69fadb9d3a531a9c673,artifact-b375bb1dc38e168c,2,2,True,6,False
f,run-4c32d69fadb9d3a531a9c673,artifact-e9df314081798432,0,0,True,1,False
f,run-4c32d69fadb9d3a531a9c673,artifact-bf481f933c01286e,4,4,True,23,False
f,run-4c32d69fadb9d3a531a9c673,artifact-8d38dce199a7c5d8,2,2,True,8,False
f,run-4c32d69fadb9d3a531a9c673,artifact-8ebe6bb6719e4654,2,2,True,6,False
f,run-4c32d69fadb9d3a531a9c673,artifact-34e9957af72b052f,0,0,True,1,False
f,run-4c32d69fadb9d3a531a9c673,artifact-86229b0a809e8673,4,4,True,23,False
f,run-4c32d69fadb9d3a531a9c673,artifact-01d17a900dca26eb,2,2,True,8,False
f,run-4c32d69fadb9d3a531a9c673,artifact-d17200982dda40d0,1,1,True,3,False
f,run-4c32d69fadb9d3a531a9c673,artifact-bd3dc05b738d5793,4,4,True,23,False
f,run-4c32d69fadb9d3a531a9c673,artifact-3d0e49cd1587fad1,2,2,True,14,False
f,run-4c32d69fadb9d3a531a9c673,artifact-4d47cd300032b620,5,5,True,10,False
f,run-4c32d69fadb9d3a531a9c673,artifact-529d70212c885046,3,3,True,5,False
f,run-4c32d69fadb9d3a531a9c673,artifact-4959e4f19cc0b1f3,7,7,True,39,False
f,run-4c32d69fadb9d3a531a9c673,artifact-f89df97089f6ecc8,5,5,True,16,False
f,run-4c32d69fadb9d3a531a9c673,artifact-3457760e7e2b6677,5,5,True,10,False
f,run-4c32d69fadb9d3a531a9c673,artifact-821b4c75204f0c72,3,3,True,5,False
f,run-4c32d69fadb9d3a531a9c673,artifact-52e4ebfcd34f34c4,7,7,True,39,False
f,run-4c32d69fadb9d3a531a9c673,artifact-8f1cb618adf42319,5,5,True,16,False
f,run-4c32d69fadb9d3a531a9c673,artifact-9e7ad2f12f0c266a,7,7,True,35,False
f,run-4c32d69fadb9d3a531a9c673,artifact-4c85a3d50ae6a4cf,5,5,True,22,False
f,run-8b684f21e136213f41881022,artifact-b89b3c3e8a1d3b75,2,2,True,6,False
f,run-8b684f21e136213f41881022,artifact-b9e4614fb427cd21,0,0,True,1,False
f,run-8b684f21e136213f41881022,artifact-ca72f590a6e07fdb,4,4,True,23,False
f,run-8b684f21e136213f41881022,artifact-8d4c97b022e537b4,2,2,True,8,False
f,run-8b684f21e136213f41881022,artifact-5f0a3da784b60899,2,2,True,6,False
f,run-8b684f21e136213f41881022,artifact-4a7182039d23342a,0,0,True,1,False
f,run-8b684f21e136213f41881022,artifact-65497497a5a8797b,4,4,True,23,False
f,run-8b684f21e136213f41881022,artifact-67363c46b47a7a16,2,2,True,8,False
f,run-8b684f21e136213f41881022,artifact-50ea397c974d31b9,1,1,True,3,False
f,run-8b684f21e136213f41881022,artifact-f432a3eaa02aadaf,4,4,True,23,False
f,run-8b684f21e136213f41881022,artifact-baab1fd0d8ef16b6,2,2,True,14,False
f,run-8b684f21e136213f41881022,artifact-9b8bbdeb6e1873dc,5,5,True,10,False
f,run-8b684f21e136213f41881022,artifact-63e544627e590e85,3,3,True,5,False
f,run-8b684f21e136213f41881022,artifact-e7d9eab5543c60b6,7,7,True,39,False
f,run-8b684f21e136213f41881022,artifact-52b562be6065fb5b,5,5,True,16,False
f,run-8b684f21e136213f41881022,artifact-2b6feecc0e1fd0b3,5,5,True,10,False
f,run-8b684f21e136213f41881022,artifact-e5c928e15b34fb0b,3,3,True,5,False
f,run-8b684f21e136213f41881022,artifact-d300b8f70cdb110d,7,7,True,39,False
f,run-8b684f21e136213f41881022,artifact-5e331937f3e8463b,5,5,True,16,False
f,run-8b684f21e136213f41881022,artifact-bc78943c296b586d,7,7,True,35,False
f,run-8b684f21e136213f41881022,artifact-e4dce3eaab330a5d,5,5,True,22,False
f,run-ab68f9db0f68759966282d53,artifact-fe893e21a607e0ef,2,2,True,6,False
f,run-ab68f9db0f68759966282d53,artifact-9f5609739270a76f,0,0,True,1,False
f,run-ab68f9db0f68759966282d53,artifact-0adf3ca2b7ff18ce,4,4,True,23,False
f,run-ab68f9db0f68759966282d53,artifact-19306b3086a85abb,2,2,True,8,False
f,run-ab68f9db0f68759966282d53,artifact-ce2111437f04e1e3,2,2,True,6,False
f,run-ab68f9db0f68759966282d53,artifact-2e2d25e4238b76bf,0,0,True,1,False
f,run-ab68f9db0f68759966282d53,artifact-aef611633b85df51,4,4,True,23,False
f,run-ab68f9db0f68759966282d53,artifact-196eab427488b05e,2,2,True,8,False
f,run-ab68f9db0f68759966282d53,artifact-64ec1a6572799c99,1,1,True,3,False
f,run-ab68f9db0f68759966282d53,artifact-4ed9ee5a70db49ae,4,4,True,23,False
f,run-ab68f9db0f68759966282d53,artifact-eb6d196f3ae37d07,2,2,True,14,False
f,run-ab68f9db0f68759966282d53,artifact-35f9cc4f75b9bfd5,5,5,True,10,False
f,run-ab68f9db0f68759966282d53,artifact-5c826b9c4bf69700,3,3,True,5,False
f,run-ab68f9db0f68759966282d53,artifact-d7e2e5ea411a8e8a,7,7,True,39,False
f,run-ab68f9db0f68759966282d53,artifact-62c44ffa4781f1f2,5,5,True,16,False
f,run-ab68f9db0f68759966282d53,artifact-6d998071cb96d608,5,5,True,10,False
f,run-ab68f9db0f68759966282d53,artifact-515dfcc0b49b7ec6,3,3,True,5,False
f,run-ab68f9db0f68759966282d53,artifact-77d78642a2f5ffce,7,7,True,39,False
f,run-ab68f9db0f68759966282d53,artifact-de770677c56c9111,5,5,True,16,False
f,run-ab68f9db0f68759966282d53,artifact-90688c7ee1165c8d,7,7,True,35,False
f,run-ab68f9db0f68759966282d53,artifact-5878ad0ccad0fd41,5,5,True,22,False
f,run-eb1e436b30916da537738b39,artifact-3cb105c38a1b2526,2,2,True,6,False
f,run-eb1e436b30916da537738b39,artifact-dc94b21b86c249a3,0,0,True,1,False
f,run-eb1e436b30916da537738b39,artifact-91a8313f01abf833,4,4,True,23,False
f,run-eb1e436b30916da537738b39,artifact-3ae8819b96afe35f,2,2,True,8,False
f,run-eb1e436b30916da537738b39,artifact-72605b5ad6c2bedd,2,2,True,6,False
f,run-eb1e436b30916da537738b39,artifact-636c9417bc9430f0,0,0,True,1,False
f,run-eb1e436b30916da537738b39,artifact-75155b4a3693f7ab,4,4,True,23,False
f,run-eb1e436b30916da537738b39,artifact-d685e087e4e5836b,2,2,True,8,False
f,run-eb1e436b30916da537738b39,artifact-da181ce2e3e458e3,1,1,True,3,False
f,run-eb1e436b30916da537738b39,artifact-5b3e31b2308cc1be,4,4,True,23,False
f,run-eb1e436b30916da537738b39,artifact-836f557025912a48,2,2,True,14,False
f,run-eb1e436b30916da537738b39,artifact-100efccc298a07eb,5,5,True,10,False
f,run-eb1e436b30916da537738b39,artifact-3d85e806948836b0,3,3,True,5,False
f,run-eb1e436b30916da537738b39,artifact-e24f75d8bc4a5b29,7,7,True,39,False
f,run-eb1e436b30916da537738b39,artifact-a53d60af8466b934,5,5,True,16,False
f,run-eb1e436b30916da537738b39,artifact-a0fc0e5d60487d98,5,5,True,10,False
f,run-eb1e436b30916da537738b39,artifact-4e5b2d2692a67a46,3,3,True,5,False
f,run-eb1e436b30916da537738b39,artifact-29a840f4bea57655,7,7,True,39,False
f,run-eb1e436b30916da537738b39,artifact-37ee8deca4b17503,5,5,True,16,False
f,run-eb1e436b30916da537738b39,artifact-51cab2bf02a5564b,7,7,True,35,False
f,run-eb1e436b30916da537738b39,artifact-a80beb5e94e2dbe9,5,5,True,22,False
f,run-835db13e48cbf94ca321b8d7,artifact-9865e8189053b211,2,2,True,6,False
f,run-835db13e48cbf94ca321b8d7,artifact-de78683a832854e5,0,0,True,1,False
f,run-835db13e48cbf94ca321b8d7,artifact-47824087e79404fd,4,4,True,23,False
f,run-835db13e48cbf94ca321b8d7,artifact-281f4a3bd30c6f6e,2,2,True,8,False
f,run-835db13e48cbf94ca321b8d7,artifact-819f8a8e5743ed26,2,2,True,6,False
f,run-835db13e48cbf94ca321b8d7,artifact-ab8991092e89437c,0,0,True,1,False
f,run-835db13e48cbf94ca321b8d7,artifact-ffef35c26973089c,4,4,True,23,False
f,run-835db13e48cbf94ca321b8d7,artifact-9d747aa99fd5a67e,2,2,True,8,False
f,run-835db13e48cbf94ca321b8d7,artifact-39363f2ed5d2f6d5,1,1,True,3,False
f,run-835db13e48cbf94ca321b8d7,artifact-d7b1b9d870e06bbf,4,4,True,23,False
f,run-835db13e48cbf94ca321b8d7,artifact-f76b7d98dba58089,2,2,True,14,False
f,run-835db13e48cbf94ca321b8d7,artifact-2d03179716e959da,5,5,True,10,False
f,run-835db13e48cbf94ca321b8d7,artifact-23b43156358d5e87,3,3,True,5,False
f,run-835db13e48cbf94ca321b8d7,artifact-f44a62d29707623d,7,7,True,39,False
f,run-835db13e48cbf94ca321b8d7,artifact-f0b41c04a6154cc1,5,5,True,16,False
f,run-835db13e48cbf94ca321b8d7,artifact-6cd82e56abc70d57,5,5,True,10,False
f,run-835db13e48cbf94ca321b8d7,artifact-2159a97047a012af,3,3,True,5,False
f,run-835db13e48cbf94ca321b8d7,artifact-5f6b44e27a2affaa,7,7,True,39,False
f,run-835db13e48cbf94ca321b8d7,artifact-54790fbc7a9381ff,5,5,True,16,False
f,run-835db13e48cbf94ca321b8d7,artifact-1ded6040214cc80b,7,7,True,35,False
f,run-835db13e48cbf94ca321b8d7,artifact-3793fad7d5d0d930,5,5,True,22,False
f,run-cbb405d8fef13e1a3259e477,artifact-8e0f3c6f0d466b2d,2,2,True,6,False
f,run-cbb405d8fef13e1a3259e477,artifact-c1c5fb5346e800bd,0,0,True,1,False
f,run-cbb405d8fef13e1a3259e477,artifact-58c3fa4e20339edf,4,4,True,23,False
f,run-cbb405d8fef13e1a3259e477,artifact-f40ea11d80812f71,2,2,True,8,False
f,run-cbb405d8fef13e1a3259e477,artifact-a92df5d1fc8c8928,2,2,True,6,False
f,run-cbb405d8fef13e1a3259e477,artifact-fb24d22900d5c58d,0,0,True,1,False
f,run-cbb405d8fef13e1a3259e477,artifact-3b8f67e2748ae5bf,4,4,True,23,False
f,run-cbb405d8fef13e1a3259e477,artifact-f48e0e9da6645946,2,2,True,8,False
f,run-cbb405d8fef13e1a3259e477,artifact-5ebcc21c374c539b,1,1,True,3,False
f,run-cbb405d8fef13e1a3259e477,artifact-eeb0e1e8ad39c698,4,4,True,23,False
f,run-cbb405d8fef13e1a3259e477,artifact-a3df4909dc2fe42c,2,2,True,14,False
f,run-cbb405d8fef13e1a3259e477,artifact-8e76b3c48e2f6ad2,5,5,True,10,False
f,run-cbb405d8fef13e1a3259e477,artifact-0343615bcfeaa711,3,3,True,5,False
f,run-cbb405d8fef13e1a3259e477,artifact-a62b45e6a6d7ab9e,7,7,True,39,False
